unit,group_type,group,transition_code,n,denominator,rate,representative_case_keys,provenance
case_arm_occurrence,experiment,E14x,legacy_only_compatible_partial,82,600,0.13666666666666666,"[""DA_d2_seq100/111"", ""DA_d2_seq100/128"", ""DA_d2_seq100/149"", ""DA_d2_seq100/15"", ""DA_d2_seq100/156"", ""DA_d2_seq100/177"", ""DA_d2_seq100/186"", ""DA_d2_seq100/194"", ""DA_d2_seq100/198"", ""DA_d2_seq100/202"", ""DA_d2_seq100/206"", ""DA_d2_seq100/211"", ""DA_d2_seq100/214"", ""DA_d2_seq100/227"", ""DA_d2_seq100/228"", ""DA_d2_seq100/233"", ""DA_d2_seq100/237"", ""DA_d2_seq100/241"", ""DA_d2_seq100/249"", ""DA_d2_seq100/27""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E14x,legacy_only_confirmed_complete,6,600,0.01,"[""DA_d2_seq100/150"", ""MCR_v1_seq100/11"", ""MCR_v1_seq100/63"", ""MCR_v1_seq100/82""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E14x,safe_exact_confirmed_complete,65,600,0.10833333333333334,"[""DA_d2_seq100/173"", ""DA_d2_seq100/229"", ""DA_d2_seq100/99"", ""MCR_v1_seq100/105"", ""MCR_v1_seq100/117"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/125"", ""MCR_v1_seq100/21"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/24"", ""MCR_v1_seq100/34"", ""MCR_v1_seq100/4"", ""MCR_v1_seq100/46"", ""MCR_v1_seq100/52"", ""MCR_v1_seq100/54"", ""MCR_v1_seq100/60"", ""MCR_v1_seq100/74"", ""MCR_v1_seq100/76"", ""MCR_v1_seq100/78"", ""MCR_v2_seq100/134""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E4,clinical_complete_missed_by_legacy,84,2000,0.042,"[""DA_d2_heldout100/257"", ""DA_d2_heldout100/314"", ""DA_d2_heldout200b/646"", ""DA_d2_heldout200b/740"", ""DA_d2_seq100/186"", ""DA_d2_seq100/219"", ""MCR_seq200b/251"", ""MCR_seq200b/285"", ""MCR_seq200b/292"", ""MCR_seq200b/295"", ""MCR_seq200b/296"", ""MCR_seq200b/301"", ""MCR_seq200b/312"", ""MCR_seq200b/332"", ""MCR_seq200b/340"", ""MCR_seq200b/451"", ""MCR_v1_seq100/122"", ""MCR_v1_seq100/16"", ""MCR_v1_seq100/67"", ""MCR_v1_seq100/73""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E4,compatible_partial_missed_by_legacy,465,2000,0.2325,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/255"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/284"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/330"", ""DA_d2_heldout100/334"", ""DA_d2_heldout100/350"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/375"", ""DA_d2_heldout100/379""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E4,concordant_noncompatible_manifestation_related,195,2000,0.0975,"[""DA_d2_heldout100/270"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/312"", ""DA_d2_heldout100/352"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/355"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/374"", ""DA_d2_heldout100/400"", ""DA_d2_heldout200b/486"", ""DA_d2_heldout200b/496"", ""DA_d2_heldout200b/500"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/559"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/577"", ""DA_d2_heldout200b/584"", ""DA_d2_heldout200b/587"", ""DA_d2_heldout200b/603""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E4,concordant_noncompatible_not_equivalent,421,2000,0.2105,"[""DA_d2_heldout100/312"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/334"", ""DA_d2_heldout100/350"", ""DA_d2_heldout100/355"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/367"", ""DA_d2_heldout100/368"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/375"", ""DA_d2_heldout200b/457"", ""DA_d2_heldout200b/464"", ""DA_d2_heldout200b/465"", ""DA_d2_heldout200b/473"", ""DA_d2_heldout200b/480"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/501""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E4,concordant_noncompatible_scope_conflict,373,2000,0.1865,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/257"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/312"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/349"", ""DA_d2_heldout100/350"", ""DA_d2_heldout100/352"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/374"", ""DA_d2_heldout100/398"", ""DA_d2_heldout100/451"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/457""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E4,concordant_uncertain,23,2000,0.0115,"[""DA_d2_heldout200b/457"", ""DA_d2_heldout200b/464"", ""DA_d2_heldout200b/478"", ""DA_d2_heldout200b/480"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/652"", ""DA_d2_heldout200b/703"", ""DA_d2_seq100/28"", ""MCR_seq200b/326"", ""MCR_seq200b/368"", ""MCR_seq200b/406"", ""MCR_v1_seq100/56"", ""MCR_v2_seq100/200""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E4,legacy_false_positive_not_equivalent,1,2000,0.0005,"[""MCR_seq200b/430""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E4,legacy_only_compatible_partial,227,2000,0.1135,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/255"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/283"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/329"", ""DA_d2_heldout100/368"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/415"", ""DA_d2_heldout100/425"", ""DA_d2_heldout100/431"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/486"", ""DA_d2_heldout200b/488"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/500""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E4,legacy_only_confirmed_complete,45,2000,0.0225,"[""DA_d2_heldout100/314"", ""DA_d2_heldout100/353"", ""DA_d2_heldout200b/653"", ""DA_d2_seq100/150"", ""DA_d2_seq100/3"", ""MCR_seq200b/294"", ""MCR_seq200b/339"", ""MCR_seq200b/373"", ""MCR_seq200b/430"", ""MCR_seq200b/454"", ""MCR_v1_seq100/11"", ""MCR_v1_seq100/45"", ""MCR_v2_seq100/162"", ""MCR_v2_seq100/169""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E4,safe_exact_confirmed_complete,166,2000,0.083,"[""DA_d2_heldout100/334"", ""DA_d2_heldout200b/490"", ""DA_d2_seq100/229"", ""DA_d2_seq100/87"", ""MCR_seq200b/252"", ""MCR_seq200b/260"", ""MCR_seq200b/263"", ""MCR_seq200b/283"", ""MCR_seq200b/285"", ""MCR_seq200b/309"", ""MCR_seq200b/317"", ""MCR_seq200b/326"", ""MCR_seq200b/334"", ""MCR_seq200b/336"", ""MCR_seq200b/344"", ""MCR_seq200b/345"", ""MCR_seq200b/374"", ""MCR_seq200b/383"", ""MCR_seq200b/387"", ""MCR_seq200b/406""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E5,clinical_complete_missed_by_legacy,79,1558,0.050706033376123234,"[""DA_d2_heldout100/257"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/329"", ""DA_d2_heldout100/347"", ""DA_d2_heldout100/373"", ""DA_d2_heldout100/375"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/603"", ""DA_d2_heldout200b/628"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/646"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/723"", ""DA_d2_seq100/99"", ""MCR_seq200b/266"", ""MCR_seq200b/283"", ""MCR_seq200b/312"", ""MCR_seq200b/314"", ""MCR_seq200b/327""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E5,compatible_partial_missed_by_legacy,177,1558,0.11360718870346598,"[""DA_d2_heldout100/259"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/301"", ""DA_d2_heldout100/310"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/389"", ""DA_d2_heldout100/431"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/524"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/701"", ""DA_d2_heldout200b/723""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E5,concordant_noncompatible_manifestation_related,13,1558,0.00834403080872914,"[""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/583"", ""DA_d2_heldout200b/593"", ""MCR_seq200b/319"", ""MCR_seq200b/342"", ""MCR_seq200b/355"", ""MCR_seq200b/408"", ""MCR_seq200b/461"", ""MCR_v1_seq100/40"", ""MCR_v2_seq100/210""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E5,concordant_noncompatible_not_equivalent,83,1558,0.05327342747111682,"[""DA_d2_heldout100/317"", ""DA_d2_heldout200b/694"", ""MCR_seq200b/251"", ""MCR_seq200b/288"", ""MCR_seq200b/299"", ""MCR_seq200b/302"", ""MCR_seq200b/319"", ""MCR_seq200b/330"", ""MCR_seq200b/338"", ""MCR_seq200b/342"", ""MCR_seq200b/354"", ""MCR_seq200b/372"", ""MCR_seq200b/403"", ""MCR_seq200b/413"", ""MCR_seq200b/419"", ""MCR_seq200b/460"", ""MCR_seq200b/468"", ""MCR_v1_seq100/107"", ""MCR_v1_seq100/128"", ""MCR_v1_seq100/18""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E5,concordant_noncompatible_scope_conflict,163,1558,0.10462130937098844,"[""DA_d2_heldout100/259"", ""DA_d2_heldout100/367"", ""DA_d2_heldout100/374"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/482"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/573"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/591"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/694"", ""DA_d2_heldout200b/724"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/747"", ""DA_d2_heldout200b/748""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E5,concordant_uncertain,22,1558,0.014120667522464698,"[""DA_d2_heldout200b/482"", ""DA_d2_heldout200b/661"", ""MCR_seq200b/257"", ""MCR_seq200b/279"", ""MCR_seq200b/403"", ""MCR_seq200b/461""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E5,legacy_false_positive_scope_conflict,1,1558,0.0006418485237483953,"[""MCR_seq200b/283""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E5,legacy_only_compatible_partial,33,1558,0.021181001283697046,"[""DA_d2_heldout100/302"", ""DA_d2_heldout200b/488"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/15"", ""MCR_seq200b/302"", ""MCR_seq200b/330"", ""MCR_seq200b/384"", ""MCR_seq200b/468"", ""MCR_v1_seq100/40"", ""MCR_v1_seq100/72"", ""MCR_v2_seq100/165"", ""MCR_v2_seq100/234"", ""MCR_v2_seq100/237""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E5,legacy_only_confirmed_complete,8,1558,0.005134788189987163,"[""DA_d2_seq100/99"", ""MCR_seq200b/356"", ""MCR_seq200b/420"", ""MCR_seq200b/450""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E5,safe_exact_confirmed_complete,979,1558,0.6283697047496791,"[""DA_d2_heldout100/257"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/302"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/313"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/329"", ""DA_d2_heldout100/333"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/347"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/367"", ""DA_d2_heldout100/373"", ""DA_d2_heldout100/374"", ""DA_d2_heldout100/375"", ""DA_d2_heldout100/404""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6,clinical_complete_missed_by_legacy,108,804,0.13432835820895522,"[""DA_d2_heldout100/262"", ""DA_d2_heldout100/269"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/389"", ""DA_d2_heldout100/420"", ""DA_d2_heldout100/439"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/477"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/527"", ""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/615"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/622""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6,compatible_partial_missed_by_legacy,177,804,0.22014925373134328,"[""DA_d2_heldout100/262"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/391"", ""DA_d2_heldout100/397"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/420"", ""DA_d2_heldout100/431"", ""DA_d2_heldout100/437""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6,concordant_noncompatible_manifestation_related,13,804,0.01616915422885572,"[""DA_d2_heldout100/330"", ""DA_d2_heldout100/431"", ""DA_d2_heldout200b/754"", ""DA_d2_seq100/81"", ""MCR_seq200b/409"", ""MCR_seq200b/443"", ""MCR_seq200b/455"", ""MCR_v1_seq100/20"", ""MCR_v1_seq100/55"", ""MCR_v2_seq100/207""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6,concordant_noncompatible_not_equivalent,125,804,0.15547263681592038,"[""DA_d2_heldout100/392"", ""DA_d2_heldout200b/620"", ""DA_d2_heldout200b/754"", ""DA_d2_heldout200b/762"", ""DA_d2_heldout200b/766"", ""DA_d2_seq100/117"", ""DA_d2_seq100/242"", ""DA_d2_seq100/76"", ""MCR_seq200b/249"", ""MCR_seq200b/251"", ""MCR_seq200b/266"", ""MCR_seq200b/267"", ""MCR_seq200b/269"", ""MCR_seq200b/270"", ""MCR_seq200b/288"", ""MCR_seq200b/290"", ""MCR_seq200b/297"", ""MCR_seq200b/306"", ""MCR_seq200b/319"", ""MCR_seq200b/321""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6,concordant_noncompatible_scope_conflict,234,804,0.291044776119403,"[""DA_d2_heldout100/259"", ""DA_d2_heldout100/262"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/303"", ""DA_d2_heldout100/310"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/404"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/415"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/459"", ""DA_d2_heldout200b/478"", ""DA_d2_heldout200b/484"", ""DA_d2_heldout200b/498""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6,concordant_uncertain,21,804,0.026119402985074626,"[""DA_d2_heldout100/372"", ""DA_d2_heldout100/392"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/723"", ""DA_d2_seq100/183"", ""DA_d2_seq100/28"", ""DA_d2_seq100/95"", ""MCR_seq200b/251"", ""MCR_seq200b/297"", ""MCR_seq200b/311"", ""MCR_seq200b/338"", ""MCR_v1_seq100/11"", ""MCR_v1_seq100/43"", ""MCR_v2_seq100/177"", ""MCR_v2_seq100/207"", ""MCR_v2_seq100/244""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6,legacy_false_positive_scope_conflict,9,804,0.011194029850746268,"[""DA_d2_heldout100/330"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/540"", ""MCR_seq200b/249"", ""MCR_seq200b/332"", ""MCR_seq200b/364"", ""MCR_v2_seq100/227""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6,legacy_only_compatible_partial,29,804,0.036069651741293535,"[""DA_d2_heldout100/392"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/754"", ""DA_d2_seq100/147"", ""DA_d2_seq100/220"", ""DA_d2_seq100/95"", ""MCR_seq200b/263"", ""MCR_seq200b/313"", ""MCR_seq200b/320"", ""MCR_seq200b/376"", ""MCR_seq200b/418"", ""MCR_v1_seq100/117"", ""MCR_v1_seq100/54"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/154"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/227""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6,legacy_only_confirmed_complete,72,804,0.08955223880597014,"[""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/687"", ""DA_d2_seq100/57"", ""MCR_seq200b/249"", ""MCR_seq200b/250"", ""MCR_seq200b/263"", ""MCR_seq200b/278"", ""MCR_seq200b/283"", ""MCR_seq200b/320"", ""MCR_seq200b/322"", ""MCR_seq200b/328"", ""MCR_seq200b/329"", ""MCR_seq200b/345"", ""MCR_seq200b/364"", ""MCR_seq200b/369"", ""MCR_seq200b/378"", ""MCR_seq200b/396"", ""MCR_seq200b/431"", ""MCR_seq200b/442"", ""MCR_seq200b/444""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6,legacy_positive_uncertain,6,804,0.007462686567164179,"[""MCR_seq200b/369"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/220"", ""MCR_v2_seq100/242""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6,safe_exact_confirmed_complete,10,804,0.012437810945273632,"[""DA_d2_heldout200b/508"", ""MCR_seq200b/345"", ""MCR_seq200b/374"", ""MCR_seq200b/444"", ""MCR_seq200b/448"", ""MCR_v1_seq100/74""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6x,clinical_complete_missed_by_legacy,66,513,0.1286549707602339,"[""DA_d2_heldout100/262"", ""DA_d2_heldout100/269"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/420"", ""DA_d2_heldout200b/527"", ""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/615"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/706"", ""DA_d2_heldout200b/738"", ""DA_d2_heldout200b/752"", ""DA_d2_heldout200b/753"", ""DA_d2_heldout200b/757"", ""DA_d2_heldout200b/763"", ""DA_d2_heldout200b/777"", ""DA_d2_seq100/103"", ""DA_d2_seq100/132""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6x,compatible_partial_missed_by_legacy,99,513,0.19298245614035087,"[""DA_d2_heldout100/268"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/391"", ""DA_d2_heldout100/397"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/420"", ""DA_d2_heldout100/431"", ""DA_d2_heldout100/437"", ""DA_d2_heldout100/439"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/474"", ""DA_d2_heldout200b/477"", ""DA_d2_heldout200b/480"", ""DA_d2_heldout200b/484""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6x,concordant_noncompatible_manifestation_related,10,513,0.01949317738791423,"[""DA_d2_heldout100/330"", ""DA_d2_seq100/81"", ""MCR_seq200b/322"", ""MCR_seq200b/443"", ""MCR_v1_seq100/20"", ""MCR_v1_seq100/55"", ""MCR_v2_seq100/207""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6x,concordant_noncompatible_not_equivalent,86,513,0.16764132553606237,"[""DA_d2_heldout100/372"", ""DA_d2_heldout100/392"", ""DA_d2_heldout200b/743"", ""DA_d2_heldout200b/754"", ""DA_d2_heldout200b/762"", ""DA_d2_seq100/242"", ""DA_d2_seq100/76"", ""MCR_seq200b/251"", ""MCR_seq200b/267"", ""MCR_seq200b/269"", ""MCR_seq200b/270"", ""MCR_seq200b/288"", ""MCR_seq200b/290"", ""MCR_seq200b/297"", ""MCR_seq200b/303"", ""MCR_seq200b/306"", ""MCR_seq200b/319"", ""MCR_seq200b/321"", ""MCR_seq200b/335"", ""MCR_seq200b/353""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6x,concordant_noncompatible_scope_conflict,164,513,0.31968810916179335,"[""DA_d2_heldout100/259"", ""DA_d2_heldout100/262"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/303"", ""DA_d2_heldout100/310"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/392"", ""DA_d2_heldout100/404"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/431"", ""DA_d2_heldout100/439"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/459"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/508""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6x,concordant_uncertain,10,513,0.01949317738791423,"[""DA_d2_heldout200b/484"", ""MCR_seq200b/297"", ""MCR_seq200b/311"", ""MCR_v1_seq100/43"", ""MCR_v2_seq100/177"", ""MCR_v2_seq100/207"", ""MCR_v2_seq100/244""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6x,legacy_false_positive_scope_conflict,4,513,0.007797270955165692,"[""DA_d2_heldout200b/540"", ""MCR_seq200b/249"", ""MCR_seq200b/332""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6x,legacy_only_compatible_partial,16,513,0.031189083820662766,"[""DA_d2_heldout100/383"", ""DA_d2_seq100/220"", ""DA_d2_seq100/95"", ""MCR_seq200b/313"", ""MCR_seq200b/320"", ""MCR_seq200b/329"", ""MCR_seq200b/418"", ""MCR_v1_seq100/105"", ""MCR_v1_seq100/117"", ""MCR_v1_seq100/54"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/154""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6x,legacy_only_confirmed_complete,49,513,0.09551656920077972,"[""DA_d2_heldout200b/763"", ""DA_d2_seq100/57"", ""MCR_seq200b/250"", ""MCR_seq200b/263"", ""MCR_seq200b/278"", ""MCR_seq200b/320"", ""MCR_seq200b/322"", ""MCR_seq200b/328"", ""MCR_seq200b/329"", ""MCR_seq200b/364"", ""MCR_seq200b/369"", ""MCR_seq200b/396"", ""MCR_seq200b/418"", ""MCR_seq200b/431"", ""MCR_seq200b/444"", ""MCR_seq200b/458"", ""MCR_v1_seq100/104"", ""MCR_v1_seq100/117"", ""MCR_v1_seq100/24"", ""MCR_v1_seq100/41""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6x,legacy_positive_uncertain,4,513,0.007797270955165692,"[""MCR_v2_seq100/174"", ""MCR_v2_seq100/220"", ""MCR_v2_seq100/242""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E6x,safe_exact_confirmed_complete,5,513,0.009746588693957114,"[""MCR_seq200b/345"", ""MCR_seq200b/448"", ""MCR_v1_seq100/74""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,E7b,clinical_complete_missed_by_legacy,67,1197,0.055973266499582286,"[""DA_d2_heldout100/257"", ""DA_d2_heldout100/333"", ""DA_d2_heldout200b/481"", ""DA_d2_heldout200b/671"", ""DA_d2_heldout200b/687"", ""DA_d2_seq100/207"", ""DA_d2_seq100/214"", ""DA_d2_seq100/45"", ""DA_d2_seq100/90"", ""MCR_seq200b/292"", ""MCR_seq200b/310"", ""MCR_seq200b/312"", ""MCR_seq200b/368"", ""MCR_seq200b/383"", ""MCR_seq200b/388"", ""MCR_seq200b/431"", ""MCR_seq200b/438"", ""MCR_seq200b/475"", ""MCR_v1_seq100/16"", ""MCR_v1_seq100/17""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
