experiment_id,left_arm,right_arm,label,multiplicity_family,scope,endpoint,n,both,left_only,right_only,neither,left_rate_ita,right_rate_ita,delta_right_minus_left,exact_mcnemar_p,paired_bootstrap_delta_ci95,gain_case_keys,loss_case_keys,holm_adjusted_p
E6,raw_vignette,flat_facts,flat_vs_raw,primary,ALL,compatible_partial,300,42,40,18,200,0.2733333333333333,0.2,-0.07333333333333333,0.005354859650800292,"[-0.123333, -0.023333]","[""DA_d2_heldout100/431"", ""DA_d2_heldout100/439"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/477"", ""DA_d2_heldout200b/484"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/713"", ""DA_d2_seq100/183"", ""DA_d2_seq100/74"", ""DA_d2_seq100/95"", ""MCR_seq200b/320"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/200""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/392"", ""DA_d2_heldout100/414"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/527"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/615"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/754"", ""DA_d2_heldout200b/757"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/770"", ""DA_d2_seq100/103"", ""DA_d2_seq100/147"", ""DA_d2_seq100/156"", ""DA_d2_seq100/21"", ""DA_d2_seq100/242"", ""DA_d2_seq100/29"", ""DA_d2_seq100/81"", ""MCR_seq200b/263"", ""MCR_seq200b/316"", ""MCR_seq200b/376"", ""MCR_seq200b/394"", ""MCR_seq200b/466"", ""MCR_seq200b/478"", ""MCR_v1_seq100/75"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/204"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/227""]",0.016064578952400876
E6,flat_facts,typed_event_graph,graph_vs_flat,primary,ALL,compatible_partial,300,43,17,21,219,0.2,0.21333333333333335,0.013333333333333334,0.6271025701571489,"[-0.026667, 0.053333]","[""DA_d2_heldout100/290"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/420"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/589"", ""DA_d2_seq100/103"", ""DA_d2_seq100/147"", ""DA_d2_seq100/156"", ""DA_d2_seq100/21"", ""DA_d2_seq100/225"", ""DA_d2_seq100/242"", ""DA_d2_seq100/45"", ""MCR_seq200b/263"", ""MCR_seq200b/324"", ""MCR_seq200b/363"", ""MCR_seq200b/471"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/204""]","[""DA_d2_heldout100/273"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/484"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/510"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/713"", ""DA_d2_seq100/183"", ""MCR_seq200b/320"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/200""]",0.6271025701571489
E6,raw_vignette,typed_event_graph,graph_vs_raw,primary,ALL,compatible_partial,300,50,32,14,204,0.2733333333333333,0.21333333333333335,-0.06,0.011351591436778108,"[-0.103333, -0.016667]","[""DA_d2_heldout100/290"", ""DA_d2_heldout100/420"", ""DA_d2_heldout100/431"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/477"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/630"", ""DA_d2_seq100/225"", ""DA_d2_seq100/45"", ""DA_d2_seq100/74"", ""DA_d2_seq100/95"", ""MCR_seq200b/324"", ""MCR_seq200b/363"", ""MCR_seq200b/471""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/392"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/510"", ""DA_d2_heldout200b/527"", ""DA_d2_heldout200b/615"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/754"", ""DA_d2_heldout200b/757"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/770"", ""DA_d2_seq100/29"", ""DA_d2_seq100/81"", ""MCR_seq200b/316"", ""MCR_seq200b/376"", ""MCR_seq200b/394"", ""MCR_seq200b/466"", ""MCR_seq200b/478"", ""MCR_v1_seq100/75"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/227""]",0.022703182873556216
E6,raw_vignette,flat_facts,flat_vs_raw,primary,ALL,complete_or_compatible_partial,300,95,68,23,114,0.5433333333333333,0.3933333333333333,-0.15,2.5221536534654527e-06,"[-0.21, -0.09]","[""DA_d2_heldout100/431"", ""DA_d2_heldout200b/484"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/569"", ""DA_d2_seq100/183"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59"", ""DA_d2_seq100/74"", ""DA_d2_seq100/95"", ""MCR_seq200b/250"", ""MCR_seq200b/301"", ""MCR_seq200b/320"", ""MCR_seq200b/329"", ""MCR_seq200b/369"", ""MCR_seq200b/411"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/8"", ""MCR_v1_seq100/90"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/200""]","[""DA_d2_heldout100/266"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/389"", ""DA_d2_heldout100/392"", ""DA_d2_heldout100/414"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/622"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/703"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/746"", ""DA_d2_heldout200b/754"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/757"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/770"", ""DA_d2_heldout200b/773"", ""DA_d2_heldout200b/774"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/11"", ""DA_d2_seq100/147"", ""DA_d2_seq100/156"", ""DA_d2_seq100/242"", ""DA_d2_seq100/81"", ""MCR_seq200b/249"", ""MCR_seq200b/251"", ""MCR_seq200b/283"", ""MCR_seq200b/290"", ""MCR_seq200b/297"", ""MCR_seq200b/374"", ""MCR_seq200b/376"", ""MCR_seq200b/394"", ""MCR_seq200b/442"", ""MCR_seq200b/458"", ""MCR_seq200b/466"", ""MCR_seq200b/478"", ""MCR_v1_seq100/105"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/20"", ""MCR_v1_seq100/3"", ""MCR_v1_seq100/68"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/76"", ""MCR_v1_seq100/86"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/166"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/204"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/213"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/244""]",5.0443073069309055e-06
E6,flat_facts,typed_event_graph,graph_vs_flat,primary,ALL,complete_or_compatible_partial,300,92,26,23,159,0.3933333333333333,0.38333333333333336,-0.01,0.7754496546815659,"[-0.053333, 0.036667]","[""DA_d2_heldout100/318"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/414"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/660"", ""DA_d2_seq100/147"", ""DA_d2_seq100/156"", ""DA_d2_seq100/225"", ""DA_d2_seq100/242"", ""MCR_seq200b/270"", ""MCR_seq200b/324"", ""MCR_seq200b/363"", ""MCR_seq200b/442"", ""MCR_seq200b/458"", ""MCR_seq200b/471"", ""MCR_v1_seq100/105"", ""MCR_v1_seq100/68"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/204"", ""MCR_v2_seq100/242""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/484"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/510"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/763"", ""DA_d2_seq100/183"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59"", ""MCR_seq200b/301"", ""MCR_seq200b/329"", ""MCR_seq200b/364"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/200"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/227""]",0.7754496546815659
E6,raw_vignette,typed_event_graph,graph_vs_raw,primary,ALL,complete_or_compatible_partial,300,99,64,16,121,0.5433333333333333,0.38333333333333336,-0.16,5.871330414596199e-08,"[-0.216667, -0.106667]","[""DA_d2_heldout100/431"", ""DA_d2_heldout200b/589"", ""DA_d2_seq100/225"", ""DA_d2_seq100/74"", ""DA_d2_seq100/95"", ""MCR_seq200b/250"", ""MCR_seq200b/270"", ""MCR_seq200b/320"", ""MCR_seq200b/324"", ""MCR_seq200b/363"", ""MCR_seq200b/369"", ""MCR_seq200b/411"", ""MCR_seq200b/471"", ""MCR_v1_seq100/8"", ""MCR_v1_seq100/90"", ""MCR_v2_seq100/242""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/389"", ""DA_d2_heldout100/392"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/510"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/622"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/703"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/746"", ""DA_d2_heldout200b/754"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/757"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/763"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/770"", ""DA_d2_heldout200b/773"", ""DA_d2_heldout200b/774"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/11"", ""DA_d2_seq100/81"", ""MCR_seq200b/249"", ""MCR_seq200b/251"", ""MCR_seq200b/283"", ""MCR_seq200b/290"", ""MCR_seq200b/297"", ""MCR_seq200b/364"", ""MCR_seq200b/374"", ""MCR_seq200b/376"", ""MCR_seq200b/394"", ""MCR_seq200b/466"", ""MCR_seq200b/478"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/20"", ""MCR_v1_seq100/3"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/76"", ""MCR_v1_seq100/86"", ""MCR_v2_seq100/166"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/213"", ""MCR_v2_seq100/227"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/244""]",1.7613991243788598e-07
E6,raw_vignette,flat_facts,flat_vs_raw,primary,ALL,legacy_chain,300,27,23,10,240,0.16666666666666666,0.12333333333333334,-0.043333333333333335,0.03508203336969018,"[-0.08, -0.006667]","[""DA_d2_seq100/57"", ""DA_d2_seq100/95"", ""MCR_seq200b/250"", ""MCR_seq200b/320"", ""MCR_seq200b/329"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/90"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/220""]","[""DA_d2_heldout100/330"", ""DA_d2_heldout100/392"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/754"", ""DA_d2_seq100/147"", ""MCR_seq200b/283"", ""MCR_seq200b/332"", ""MCR_seq200b/374"", ""MCR_seq200b/376"", ""MCR_seq200b/378"", ""MCR_seq200b/442"", ""MCR_seq200b/458"", ""MCR_v1_seq100/105"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/68"", ""MCR_v1_seq100/76"", ""MCR_v2_seq100/139"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/244""]",0.10406899452209473
E6,flat_facts,typed_event_graph,graph_vs_flat,primary,ALL,legacy_chain,300,28,9,11,252,0.12333333333333334,0.13,0.006666666666666667,0.8238029479980469,"[-0.023333, 0.036667]","[""DA_d2_heldout100/330"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/540"", ""DA_d2_seq100/147"", ""DA_d2_seq100/220"", ""MCR_seq200b/332"", ""MCR_seq200b/442"", ""MCR_seq200b/458"", ""MCR_v1_seq100/105"", ""MCR_v1_seq100/68"", ""MCR_v2_seq100/139""]","[""DA_d2_seq100/57"", ""DA_d2_seq100/95"", ""MCR_seq200b/249"", ""MCR_seq200b/250"", ""MCR_seq200b/329"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/209""]",0.8238029479980469
E6,raw_vignette,typed_event_graph,graph_vs_raw,primary,ALL,legacy_chain,300,33,17,6,244,0.16666666666666666,0.13,-0.03666666666666667,0.03468966484069824,"[-0.07, -0.006667]","[""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/540"", ""DA_d2_seq100/220"", ""MCR_seq200b/320"", ""MCR_v1_seq100/90"", ""MCR_v2_seq100/220""]","[""DA_d2_heldout100/392"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/754"", ""MCR_seq200b/249"", ""MCR_seq200b/283"", ""MCR_seq200b/374"", ""MCR_seq200b/376"", ""MCR_seq200b/378"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/76"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/244""]",0.10406899452209473
E6,raw_vignette,flat_facts,flat_vs_raw,primary,ALL,safe_exact,300,2,2,1,295,0.013333333333333334,0.01,-0.0033333333333333335,1.0,"[-0.016667, 0.006667]","[""MCR_seq200b/448""]","[""DA_d2_heldout200b/508"", ""MCR_seq200b/374""]",1.0
E6,flat_facts,typed_event_graph,graph_vs_flat,primary,ALL,safe_exact,300,2,1,1,296,0.01,0.01,0.0,1.0,"[-0.01, 0.01]","[""MCR_seq200b/444""]","[""MCR_seq200b/345""]",1.0
E6,raw_vignette,typed_event_graph,graph_vs_raw,primary,ALL,safe_exact,300,1,3,2,294,0.013333333333333334,0.01,-0.0033333333333333335,1.0,"[-0.016667, 0.01]","[""MCR_seq200b/444"", ""MCR_seq200b/448""]","[""DA_d2_heldout200b/508"", ""MCR_seq200b/345"", ""MCR_seq200b/374""]",1.0
E6,raw_vignette,flat_facts,flat_vs_raw,primary,DA,clinical_complete,150,12,24,10,104,0.24,0.14666666666666667,-0.09333333333333334,0.024306510109454393,"[-0.166667, -0.02]","[""DA_d2_heldout100/262"", ""DA_d2_heldout200b/527"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/615"", ""DA_d2_heldout200b/621"", ""DA_d2_seq100/103"", ""DA_d2_seq100/21"", ""DA_d2_seq100/29"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59""]","[""DA_d2_heldout100/364"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/389"", ""DA_d2_heldout100/439"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/477"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/622"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/703"", ""DA_d2_heldout200b/713"", ""DA_d2_heldout200b/746"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/773"", ""DA_d2_heldout200b/774"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/11""]",0.04861302021890879
E6,flat_facts,typed_event_graph,graph_vs_flat,primary,DA,clinical_complete,150,12,10,3,125,0.14666666666666667,0.1,-0.04666666666666667,0.09228515625,"[-0.093333, 0.0]","[""DA_d2_heldout100/383"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/713""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/420"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/763"", ""DA_d2_seq100/103"", ""DA_d2_seq100/21"", ""DA_d2_seq100/45"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59""]",0.09228515625
E6,raw_vignette,typed_event_graph,graph_vs_raw,primary,DA,clinical_complete,150,11,25,4,110,0.24,0.1,-0.14,0.00010371580719947815,"[-0.206667, -0.073333]","[""DA_d2_heldout200b/527"", ""DA_d2_heldout200b/615"", ""DA_d2_heldout200b/621"", ""DA_d2_seq100/29""]","[""DA_d2_heldout100/290"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/389"", ""DA_d2_heldout100/420"", ""DA_d2_heldout100/439"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/477"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/622"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/703"", ""DA_d2_heldout200b/746"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/763"", ""DA_d2_heldout200b/773"", ""DA_d2_heldout200b/774"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/11"", ""DA_d2_seq100/45""]",0.00031114742159843445
E6,raw_vignette,flat_facts,flat_vs_raw,primary,DA,compatible_partial,150,35,29,13,73,0.4266666666666667,0.32,-0.10666666666666667,0.019520472782460274,"[-0.193333, -0.026667]","[""DA_d2_heldout100/431"", ""DA_d2_heldout100/439"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/477"", ""DA_d2_heldout200b/484"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/713"", ""DA_d2_seq100/183"", ""DA_d2_seq100/74"", ""DA_d2_seq100/95""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/392"", ""DA_d2_heldout100/414"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/527"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/615"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/754"", ""DA_d2_heldout200b/757"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/770"", ""DA_d2_seq100/103"", ""DA_d2_seq100/147"", ""DA_d2_seq100/156"", ""DA_d2_seq100/21"", ""DA_d2_seq100/242"", ""DA_d2_seq100/29"", ""DA_d2_seq100/81""]",0.05856141834738082
E6,flat_facts,typed_event_graph,graph_vs_flat,primary,DA,compatible_partial,150,36,12,15,87,0.32,0.34,0.02,0.7011080384254456,"[-0.046833, 0.086667]","[""DA_d2_heldout100/290"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/420"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/575"", ""DA_d2_heldout200b/589"", ""DA_d2_seq100/103"", ""DA_d2_seq100/147"", ""DA_d2_seq100/156"", ""DA_d2_seq100/21"", ""DA_d2_seq100/225"", ""DA_d2_seq100/242"", ""DA_d2_seq100/45""]","[""DA_d2_heldout100/273"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/484"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/510"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/713"", ""DA_d2_seq100/183""]",0.7011080384254456
E6,raw_vignette,typed_event_graph,graph_vs_raw,primary,DA,compatible_partial,150,40,24,11,75,0.4266666666666667,0.34,-0.08666666666666667,0.04095959151163697,"[-0.16, -0.013333]","[""DA_d2_heldout100/290"", ""DA_d2_heldout100/420"", ""DA_d2_heldout100/431"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/477"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/630"", ""DA_d2_seq100/225"", ""DA_d2_seq100/45"", ""DA_d2_seq100/74"", ""DA_d2_seq100/95""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/392"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/510"", ""DA_d2_heldout200b/527"", ""DA_d2_heldout200b/615"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/754"", ""DA_d2_heldout200b/757"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/770"", ""DA_d2_seq100/29"", ""DA_d2_seq100/81""]",0.08191918302327394
E6,raw_vignette,flat_facts,flat_vs_raw,primary,DA,complete_or_compatible_partial,150,60,40,10,40,0.6666666666666666,0.4666666666666667,-0.2,2.3861331676755526e-05,"[-0.286667, -0.113333]","[""DA_d2_heldout100/431"", ""DA_d2_heldout200b/484"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/569"", ""DA_d2_seq100/183"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59"", ""DA_d2_seq100/74"", ""DA_d2_seq100/95""]","[""DA_d2_heldout100/266"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/389"", ""DA_d2_heldout100/392"", ""DA_d2_heldout100/414"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/532"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/622"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/703"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/746"", ""DA_d2_heldout200b/754"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/757"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/770"", ""DA_d2_heldout200b/773"", ""DA_d2_heldout200b/774"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/11"", ""DA_d2_seq100/147"", ""DA_d2_seq100/156"", ""DA_d2_seq100/242"", ""DA_d2_seq100/81""]",4.772266335351105e-05
E6,flat_facts,typed_event_graph,graph_vs_flat,primary,DA,complete_or_compatible_partial,150,55,15,11,69,0.4666666666666667,0.44,-0.02666666666666667,0.557197093963623,"[-0.093333, 0.04]","[""DA_d2_heldout100/318"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/414"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/660"", ""DA_d2_seq100/147"", ""DA_d2_seq100/156"", ""DA_d2_seq100/225"", ""DA_d2_seq100/242""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/484"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/510"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/763"", ""DA_d2_seq100/183"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59""]",0.557197093963623
