case_key,family,anchor_key,arm,success,gold_exposure_hit,gold_top1,candidate_n,champion_label,runner_up_label,cache_hit,error
DA_d2_seq100/76,DA,ax_modality,single_anchor,True,False,False,2,Chondrosarcoma,Facial nerve schwannoma,False,
DA_d2_seq100/76,DA,ax_modality,duplicate_anchor,True,False,False,2,Chondrosarcoma,Facial nerve schwannoma,False,
DA_d2_seq100/83,DA,ax_modality,real_views,True,False,False,4,Choroideremia,Retinitis Pigmentosa,False,
DA_d2_seq100/83,DA,ax_modality,role_rotated,True,False,False,4,Retinitis Pigmentosa,Choroideremia,False,
DA_d2_seq100/83,DA,ax_modality,single_anchor,True,False,False,2,Choroideremia,Retinitis Pigmentosa,False,
DA_d2_seq100/83,DA,ax_modality,duplicate_anchor,True,False,False,2,Choroideremia,Retinitis Pigmentosa,False,
DA_d2_seq100/87,DA,ax_syndrome,real_views,True,False,False,4,Acute Pericarditis,Myocarditis,False,
DA_d2_seq100/87,DA,ax_syndrome,role_rotated,True,False,False,4,Acute Pericarditis,Myocarditis,False,
DA_d2_seq100/87,DA,ax_syndrome,single_anchor,True,False,False,2,Acute Pericarditis,Myocarditis,False,
DA_d2_seq100/87,DA,ax_syndrome,duplicate_anchor,True,False,False,2,Acute Pericarditis,Myocarditis,False,
DA_d2_seq100/89,DA,ax_modality,real_views,True,False,False,2,Supraventricular Tachycardia,Atrioventricular Nodal Reentrant Tachycardia,False,
DA_d2_seq100/89,DA,ax_modality,role_rotated,True,False,False,2,Supraventricular Tachycardia,Atrioventricular Nodal Reentrant Tachycardia,False,
DA_d2_seq100/89,DA,ax_modality,single_anchor,True,False,False,2,Supraventricular Tachycardia,Atrioventricular Nodal Reentrant Tachycardia,False,
DA_d2_seq100/89,DA,ax_modality,duplicate_anchor,True,False,False,2,Supraventricular Tachycardia,Atrioventricular Nodal Reentrant Tachycardia,False,
DA_d2_seq100/95,DA,ax_syndrome,real_views,True,False,False,5,Multiple system atrophy,Spinocerebellar Ataxia,False,
DA_d2_seq100/95,DA,ax_syndrome,role_rotated,True,False,False,5,Multiple system atrophy,Spinocerebellar Ataxia,False,
DA_d2_seq100/95,DA,ax_syndrome,single_anchor,True,False,False,3,Spinocerebellar Ataxia,Palatal Myoclonus,False,
DA_d2_seq100/95,DA,ax_syndrome,duplicate_anchor,True,False,False,3,Spinocerebellar Ataxia,Palatal Myoclonus,False,
MCR_seq200b/251,MCR,ax_modality,real_views,True,False,False,4,Fetal growth restriction,Tetralogy of Fallot,False,
MCR_seq200b/251,MCR,ax_modality,role_rotated,True,False,False,4,Fetal growth restriction,Tetralogy of Fallot,False,
MCR_seq200b/251,MCR,ax_modality,single_anchor,True,False,False,3,Twin anemia-polycythemia sequence,Preeclampsia,False,
MCR_seq200b/251,MCR,ax_modality,duplicate_anchor,True,False,False,3,Tetralogy of Fallot,Twin anemia-polycythemia sequence,False,
MCR_seq200b/252,MCR,ax_modality,real_views,True,True,True,5,Visceral Leishmaniasis,Lymphoma,False,
MCR_seq200b/252,MCR,ax_modality,role_rotated,True,True,True,5,Visceral Leishmaniasis,Lymphoma,False,
MCR_seq200b/252,MCR,ax_modality,single_anchor,True,True,False,4,Malaria,Visceral Leishmaniasis,False,
MCR_seq200b/252,MCR,ax_modality,duplicate_anchor,True,True,True,4,Visceral Leishmaniasis,Lymphoma,False,
MCR_seq200b/258,MCR,ax_modality,real_views,True,False,False,7,Miliary tuberculosis,Tuberculosis,False,
MCR_seq200b/258,MCR,ax_modality,role_rotated,True,False,False,7,Miliary tuberculosis,Tuberculosis,False,
MCR_seq200b/258,MCR,ax_modality,single_anchor,True,False,False,4,Miliary tuberculosis,Disseminated cryptococcosis,False,
MCR_seq200b/258,MCR,ax_modality,duplicate_anchor,True,False,False,4,Miliary tuberculosis,Disseminated cryptococcosis,False,
MCR_seq200b/260,MCR,ax_mechanism,real_views,True,True,True,6,Syphilitic aortitis,Takayasu arteritis,False,
MCR_seq200b/260,MCR,ax_mechanism,role_rotated,True,True,True,6,Syphilitic aortitis,Infectious aortitis,False,
MCR_seq200b/260,MCR,ax_mechanism,single_anchor,True,True,True,3,Syphilitic aortitis,Infectious aortitis,False,
MCR_seq200b/260,MCR,ax_mechanism,duplicate_anchor,True,True,False,3,Infectious aortitis,Syphilitic aortitis,False,
MCR_seq200b/261,MCR,ax_mechanism,real_views,True,False,False,8,Etanercept-induced interstitial lung disease,Hypersensitivity pneumonitis,False,
MCR_seq200b/261,MCR,ax_mechanism,role_rotated,True,False,False,8,Etanercept-induced interstitial lung disease,Etanercept-induced lung disease,False,
MCR_seq200b/261,MCR,ax_mechanism,single_anchor,True,False,False,3,Etanercept-induced interstitial lung disease,Sarcoidosis,False,
MCR_seq200b/261,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Etanercept-induced interstitial lung disease,Hypersensitivity pneumonitis,False,
MCR_seq200b/262,MCR,ax_syndrome,real_views,True,False,False,5,Intraductal Papillary Mucinous Neoplasm (IPMN),Mucinous Cystic Neoplasm (MCN),False,
MCR_seq200b/262,MCR,ax_syndrome,role_rotated,True,False,False,5,Intraductal Papillary Mucinous Neoplasm (IPMN),Mucinous Cystic Neoplasm (MCN),False,
MCR_seq200b/262,MCR,ax_syndrome,single_anchor,True,False,False,3,Intraductal Papillary Mucinous Neoplasm (IPMN),Mucinous Cystic Neoplasm (MCN),False,
MCR_seq200b/262,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Intraductal Papillary Mucinous Neoplasm (IPMN),Mucinous Cystic Neoplasm (MCN),False,
MCR_seq200b/263,MCR,ax_modality,real_views,True,True,True,5,Sarcoidosis,Langerhans Cell Histiocytosis,False,
MCR_seq200b/263,MCR,ax_modality,role_rotated,True,True,True,5,Sarcoidosis,Multiple Myeloma,False,
MCR_seq200b/263,MCR,ax_modality,single_anchor,True,True,True,3,Sarcoidosis,Multiple Myeloma,False,
MCR_seq200b/263,MCR,ax_modality,duplicate_anchor,True,True,True,3,Sarcoidosis,Langerhans Cell Histiocytosis,False,
MCR_seq200b/264,MCR,ax_syndrome,real_views,True,False,False,7,Mucinous cystadenocarcinoma,Ovarian cystadenocarcinoma,False,
MCR_seq200b/264,MCR,ax_syndrome,role_rotated,True,False,False,7,Mucinous cystadenocarcinoma,Ovarian cystadenocarcinoma,False,
MCR_seq200b/264,MCR,ax_syndrome,single_anchor,True,False,False,3,Ovarian cystadenocarcinoma,Mucinous cystadenoma,False,
MCR_seq200b/264,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Ovarian cystadenocarcinoma,Mucinous cystadenoma,False,
MCR_seq200b/270,MCR,ax_mechanism,real_views,True,False,False,4,Tarlov cyst,Perineural cyst,False,
MCR_seq200b/270,MCR,ax_mechanism,role_rotated,True,False,False,4,Perineural cyst,Tarlov cyst,False,
MCR_seq200b/270,MCR,ax_mechanism,single_anchor,True,False,False,3,Tarlov cyst,Perineural cyst,False,
MCR_seq200b/270,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Tarlov cyst,Perineural cyst,False,
MCR_seq200b/274,MCR,ax_syndrome,real_views,True,False,False,6,Papillary Fibroelastoma,Lambl’s Excrescences,False,
MCR_seq200b/274,MCR,ax_syndrome,role_rotated,True,False,False,6,Papillary Fibroelastoma,Lambl’s Excrescences,False,
MCR_seq200b/274,MCR,ax_syndrome,single_anchor,True,False,False,3,Papillary Fibroelastoma,Lambl’s Excrescences,False,
MCR_seq200b/274,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Papillary Fibroelastoma,Myxoma,False,
MCR_seq200b/275,MCR,ax_modality,real_views,True,True,False,7,Ulcerative Colitis,Crohn's Disease,False,
MCR_seq200b/275,MCR,ax_modality,role_rotated,True,True,False,7,Ulcerative Colitis,Crohn's Disease,False,
MCR_seq200b/275,MCR,ax_modality,single_anchor,True,False,False,3,Crohn's Disease,Ulcerative Colitis,False,
MCR_seq200b/275,MCR,ax_modality,duplicate_anchor,True,False,False,3,Ulcerative Colitis,Crohn's Disease,False,
MCR_seq200b/276,MCR,ax_modality,real_views,True,False,False,8,Colorectal intussusception,Intussusception,False,
MCR_seq200b/276,MCR,ax_modality,role_rotated,True,False,False,8,Colorectal intussusception,Intussusception,False,
MCR_seq200b/276,MCR,ax_modality,single_anchor,True,False,False,3,Colorectal intussusception,Colorectal polyp or mass,False,
MCR_seq200b/276,MCR,ax_modality,duplicate_anchor,True,False,False,3,Colorectal intussusception,Colorectal polyp or mass,False,
MCR_seq200b/277,MCR,ax_modality,real_views,True,False,False,5,Renal Cell Carcinoma,Clear Cell Renal Cell Carcinoma,False,
MCR_seq200b/277,MCR,ax_modality,role_rotated,True,False,False,5,Renal Cell Carcinoma,Clear Cell Renal Cell Carcinoma,False,
MCR_seq200b/277,MCR,ax_modality,single_anchor,True,False,False,2,Renal Cell Carcinoma,Clear Cell Renal Cell Carcinoma,False,
MCR_seq200b/277,MCR,ax_modality,duplicate_anchor,True,False,False,2,Renal Cell Carcinoma,Clear Cell Renal Cell Carcinoma,False,
MCR_seq200b/279,MCR,ax_syndrome,real_views,True,False,False,3,Bartholin's gland cyst,,False,
MCR_seq200b/279,MCR,ax_syndrome,role_rotated,True,False,False,3,Bartholin's gland cyst,,False,
MCR_seq200b/279,MCR,ax_syndrome,single_anchor,True,False,False,1,Bartholin's gland cyst,,False,
MCR_seq200b/279,MCR,ax_syndrome,duplicate_anchor,True,False,False,1,Bartholin's gland cyst,,False,
MCR_seq200b/283,MCR,ax_mechanism,real_views,True,True,True,3,Dermoid cyst,Epidermoid cyst,False,
MCR_seq200b/283,MCR,ax_mechanism,role_rotated,True,True,True,3,Dermoid cyst,Epidermoid cyst,False,
MCR_seq200b/283,MCR,ax_mechanism,single_anchor,True,True,True,3,Dermoid cyst,Epidermoid cyst,False,
MCR_seq200b/283,MCR,ax_mechanism,duplicate_anchor,True,True,True,3,Dermoid cyst,Epidermoid cyst,False,
MCR_seq200b/284,MCR,ax_mechanism,real_views,True,False,False,3,Gastric lipoma,Lipoma,False,
MCR_seq200b/284,MCR,ax_mechanism,role_rotated,True,False,False,3,Gastric lipoma,Lipoma,False,
MCR_seq200b/284,MCR,ax_mechanism,single_anchor,True,False,False,2,Lipoma,Gastrointestinal stromal tumor (GIST),False,
MCR_seq200b/284,MCR,ax_mechanism,duplicate_anchor,True,False,False,2,Lipoma,Gastrointestinal stromal tumor (GIST),False,
MCR_seq200b/285,MCR,ax_modality,real_views,True,False,False,3,Pyknodysostosis,Pycnodysostosis-like syndrome,False,
MCR_seq200b/285,MCR,ax_modality,role_rotated,True,False,False,3,Pyknodysostosis,Pycnodysostosis-like syndrome,False,
MCR_seq200b/285,MCR,ax_modality,single_anchor,True,False,False,1,Pyknodysostosis,,False,
MCR_seq200b/285,MCR,ax_modality,duplicate_anchor,False,False,False,1,,,False,decisive_evidence_ids must be a list of at most three IDs
MCR_seq200b/288,MCR,ax_mechanism,real_views,True,False,False,5,Serous Cystadenoma,Intraductal Papillary Mucinous Neoplasm (IPMN),False,
MCR_seq200b/288,MCR,ax_mechanism,role_rotated,True,False,False,5,Serous Cystadenoma,Intraductal Papillary Mucinous Neoplasm (IPMN),False,
MCR_seq200b/288,MCR,ax_mechanism,single_anchor,True,False,False,3,Intraductal Papillary Mucinous Neoplasm (IPMN),Pancreatic Pseudocyst,False,
MCR_seq200b/288,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Intraductal Papillary Mucinous Neoplasm (IPMN),Pancreatic Pseudocyst,False,
MCR_seq200b/290,MCR,ax_syndrome,real_views,True,False,False,8,Cervical vertigo,Vestibular disorder,False,
MCR_seq200b/290,MCR,ax_syndrome,role_rotated,True,False,False,8,Small vessel disease,Cervical vertigo,False,
MCR_seq200b/290,MCR,ax_syndrome,single_anchor,True,False,False,3,Cervical vertigo,Vestibular disorder,False,
MCR_seq200b/290,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Cervical vertigo,Orthostatic intolerance,False,
MCR_seq200b/292,MCR,ax_syndrome,real_views,True,False,False,4,Anaplastic large cell lymphoma,Hodgkin lymphoma,False,
MCR_seq200b/292,MCR,ax_syndrome,role_rotated,True,False,False,4,Anaplastic large cell lymphoma,Hodgkin lymphoma,False,
MCR_seq200b/292,MCR,ax_syndrome,single_anchor,True,False,False,4,Anaplastic large cell lymphoma,Hodgkin lymphoma,False,
MCR_seq200b/292,MCR,ax_syndrome,duplicate_anchor,True,False,False,4,Anaplastic large cell lymphoma,Hodgkin lymphoma,False,
MCR_seq200b/294,MCR,ax_mechanism,real_views,True,False,False,5,Hepatoblastoma,Pulmonary embolism,False,
MCR_seq200b/294,MCR,ax_mechanism,role_rotated,True,False,False,5,Hepatoblastoma,Pulmonary embolism,False,
MCR_seq200b/294,MCR,ax_mechanism,single_anchor,True,False,False,3,Hepatoblastoma,Embolic disease,False,
MCR_seq200b/294,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Hepatoblastoma,Embolic disease,False,
MCR_seq200b/295,MCR,ax_modality,real_views,True,False,False,3,Gallbladder cancer,Metastatic disease,False,
MCR_seq200b/295,MCR,ax_modality,role_rotated,True,False,False,3,Gallbladder cancer,Cholangiocarcinoma,False,
MCR_seq200b/295,MCR,ax_modality,single_anchor,True,False,False,2,Gallbladder cancer,Metastatic disease,False,
MCR_seq200b/295,MCR,ax_modality,duplicate_anchor,True,False,False,2,Gallbladder cancer,Metastatic disease,False,
MCR_seq200b/296,MCR,ax_syndrome,real_views,True,False,False,3,Sweet syndrome,Pyoderma gangrenosum,False,
MCR_seq200b/296,MCR,ax_syndrome,role_rotated,True,False,False,3,Sweet syndrome,Pyoderma gangrenosum,False,
MCR_seq200b/296,MCR,ax_syndrome,single_anchor,True,False,False,3,Sweet syndrome,Pyoderma gangrenosum,False,
MCR_seq200b/296,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Sweet syndrome,Erythema multiforme,False,
MCR_seq200b/298,MCR,ax_modality,real_views,True,True,True,5,Warthin tumor,Squamous cell carcinoma of the oropharynx,False,
MCR_seq200b/298,MCR,ax_modality,role_rotated,True,True,False,5,Squamous cell carcinoma of the oropharynx,Squamous cell carcinoma,False,
MCR_seq200b/298,MCR,ax_modality,single_anchor,True,True,True,3,Warthin tumor,Squamous cell carcinoma,False,
MCR_seq200b/298,MCR,ax_modality,duplicate_anchor,True,True,False,3,Squamous cell carcinoma,Warthin tumor,False,
MCR_seq200b/301,MCR,ax_syndrome,real_views,True,False,False,7,Aquatic dysautonomia or water-induced epilepsy,Seizure disorder,False,
MCR_seq200b/301,MCR,ax_syndrome,role_rotated,True,False,False,7,Aquatic dysautonomia or water-induced epilepsy,Seizure disorder,False,
MCR_seq200b/301,MCR,ax_syndrome,single_anchor,True,False,False,3,Reflex Anoxic Seizure,Breath-Holding Spell,False,
MCR_seq200b/301,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Reflex Anoxic Seizure,Breath-Holding Spell,False,
MCR_seq200b/306,MCR,ax_mechanism,real_views,True,False,False,6,Enterococcal Meningitis,Infectious meningitis,False,
MCR_seq200b/306,MCR,ax_mechanism,role_rotated,True,False,False,6,Enterococcal Meningitis,Infectious meningitis,False,
MCR_seq200b/306,MCR,ax_mechanism,single_anchor,True,False,False,4,Diffuse alveolar hemorrhage,Infectious meningitis,False,
MCR_seq200b/306,MCR,ax_mechanism,duplicate_anchor,True,False,False,4,Diffuse alveolar hemorrhage,Infectious meningitis,False,
MCR_seq200b/309,MCR,ax_mechanism,real_views,True,True,True,4,Graves' Disease,Hyperthyroidism,False,
MCR_seq200b/309,MCR,ax_mechanism,role_rotated,True,True,True,4,Graves' Disease,Hyperthyroidism,False,
MCR_seq200b/309,MCR,ax_mechanism,single_anchor,True,True,True,4,Graves' disease,Hyperthyroidism,False,
MCR_seq200b/309,MCR,ax_mechanism,duplicate_anchor,True,True,True,4,Graves' disease,Hyperthyroidism,False,
MCR_seq200b/312,MCR,ax_modality,real_views,True,False,False,8,Biliary Cystadenoma,Intraductal Papillary Mucinous Neoplasm (IPMN) of the Bile Duct,False,
MCR_seq200b/312,MCR,ax_modality,role_rotated,True,False,False,8,Biliary Cystadenoma,Intraductal Papillary Mucinous Neoplasm (IPMN) of the Bile Duct,False,
MCR_seq200b/312,MCR,ax_modality,single_anchor,True,False,False,3,Intraductal papillary mucinous neoplasm (IPMN) of the bile duct,Biliary cystadenoma or cystadenocarcinoma,False,
MCR_seq200b/312,MCR,ax_modality,duplicate_anchor,True,False,False,3,Biliary cystadenoma or cystadenocarcinoma,Intraductal papillary mucinous neoplasm (IPMN) of the bile duct,False,
MCR_seq200b/313,MCR,ax_syndrome,real_views,True,False,False,4,Secondary Syphilis,Infectious Mononucleosis,False,
MCR_seq200b/313,MCR,ax_syndrome,role_rotated,True,False,False,4,Secondary Syphilis,Infectious Mononucleosis,False,
MCR_seq200b/313,MCR,ax_syndrome,single_anchor,True,False,False,3,Secondary Syphilis,Infectious Mononucleosis,False,
MCR_seq200b/313,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Secondary Syphilis,Infectious Mononucleosis,False,
MCR_seq200b/317,MCR,ax_mechanism,real_views,True,True,False,5,CNS toxoplasmosis,Cryptococcal meningitis,False,
MCR_seq200b/317,MCR,ax_mechanism,role_rotated,True,True,False,5,Cerebral toxoplasmosis,Cryptococcal meningitis,False,
MCR_seq200b/317,MCR,ax_mechanism,single_anchor,True,True,True,3,Cryptococcal meningitis,CNS toxoplasmosis,False,
MCR_seq200b/317,MCR,ax_mechanism,duplicate_anchor,True,True,True,3,Cryptococcal meningitis,CNS toxoplasmosis,False,
MCR_seq200b/326,MCR,ax_syndrome,real_views,True,True,True,7,Brucellosis,Spinal epidural abscess,False,
MCR_seq200b/326,MCR,ax_syndrome,role_rotated,True,True,True,7,Brucellosis,Spinal epidural abscess,False,
MCR_seq200b/326,MCR,ax_syndrome,single_anchor,True,False,False,3,Spinal epidural abscess,Osteomyelitis,False,
MCR_seq200b/326,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Spinal epidural abscess,Osteomyelitis,False,
MCR_seq200b/331,MCR,ax_syndrome,real_views,True,False,False,1,Giant Cell Tumor of the Tendon Sheath,,False,
MCR_seq200b/331,MCR,ax_syndrome,role_rotated,True,False,False,1,Giant Cell Tumor of the Tendon Sheath,,False,
MCR_seq200b/331,MCR,ax_syndrome,single_anchor,True,False,False,1,Giant Cell Tumor of the Tendon Sheath,,False,
MCR_seq200b/331,MCR,ax_syndrome,duplicate_anchor,True,False,False,1,Giant Cell Tumor of the Tendon Sheath,,False,
MCR_seq200b/332,MCR,ax_modality,real_views,True,False,False,4,Cesarean-section scar ectopic pregnancy,Placenta accreta,False,
MCR_seq200b/332,MCR,ax_modality,role_rotated,True,False,False,4,Cesarean-section scar ectopic pregnancy,Placenta accreta,False,
MCR_seq200b/332,MCR,ax_modality,single_anchor,True,False,False,1,Cesarean-section scar ectopic pregnancy,,False,
MCR_seq200b/332,MCR,ax_modality,duplicate_anchor,True,False,False,1,Cesarean-section scar ectopic pregnancy,,False,
MCR_seq200b/333,MCR,ax_modality,real_views,True,False,False,3,Breast Cancer,Phyllodes Tumor,False,
MCR_seq200b/333,MCR,ax_modality,role_rotated,True,False,False,3,Breast Cancer,Phyllodes Tumor,False,
MCR_seq200b/333,MCR,ax_modality,single_anchor,True,False,False,2,Phyllodes tumor,Fibroadenoma,False,
MCR_seq200b/333,MCR,ax_modality,duplicate_anchor,True,False,False,2,Phyllodes tumor,Fibroadenoma,False,
MCR_seq200b/334,MCR,ax_modality,real_views,True,True,True,4,Posterior Reversible Encephalopathy Syndrome (PRES),Hypertensive Encephalopathy,False,
MCR_seq200b/334,MCR,ax_modality,role_rotated,True,True,True,4,Posterior Reversible Encephalopathy Syndrome (PRES),Hypertensive Encephalopathy,False,
MCR_seq200b/334,MCR,ax_modality,single_anchor,True,True,True,3,Posterior Reversible Encephalopathy Syndrome (PRES),Hypertensive Encephalopathy,False,
MCR_seq200b/334,MCR,ax_modality,duplicate_anchor,True,True,True,3,Posterior Reversible Encephalopathy Syndrome (PRES),Hypertensive Encephalopathy,False,
MCR_seq200b/336,MCR,ax_modality,real_views,True,True,True,4,Subacute Thyroiditis,Thyroiditis following COVID-19 vaccination,False,
MCR_seq200b/336,MCR,ax_modality,role_rotated,True,True,True,4,Subacute Thyroiditis,Thyroiditis following COVID-19 vaccination,False,
MCR_seq200b/336,MCR,ax_modality,single_anchor,True,True,True,2,Subacute Thyroiditis,Thyroiditis following COVID-19 vaccination,False,
MCR_seq200b/336,MCR,ax_modality,duplicate_anchor,True,True,False,2,Thyroiditis following COVID-19 vaccination,Subacute Thyroiditis,False,
MCR_seq200b/337,MCR,ax_syndrome,real_views,True,False,False,4,Ovarian Torsion,Endometriotic cyst rupture,False,
MCR_seq200b/337,MCR,ax_syndrome,role_rotated,True,False,False,4,Ovarian Torsion,Endometriotic cyst rupture,False,
MCR_seq200b/337,MCR,ax_syndrome,single_anchor,True,False,False,3,Ovarian Torsion,Adnexal Mass,False,
MCR_seq200b/337,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Ovarian Torsion,Adnexal Mass,False,
MCR_seq200b/339,MCR,ax_modality,real_views,True,False,False,3,Lingual thyroid,Ectopic thyroid tissue,False,
MCR_seq200b/339,MCR,ax_modality,role_rotated,True,False,False,3,Lingual thyroid,Ectopic thyroid tissue,False,
MCR_seq200b/339,MCR,ax_modality,single_anchor,True,False,False,2,Ectopic thyroid tissue,Thyroglossal duct cyst,False,
MCR_seq200b/339,MCR,ax_modality,duplicate_anchor,True,False,False,2,Ectopic thyroid tissue,Thyroglossal duct cyst,False,
MCR_seq200b/340,MCR,ax_mechanism,real_views,True,True,True,2,Retropharyngeal calcific tendinitis,Longus colli tendinitis,False,
MCR_seq200b/340,MCR,ax_mechanism,role_rotated,True,True,False,2,Longus colli tendinitis,Retropharyngeal calcific tendinitis,False,
MCR_seq200b/340,MCR,ax_mechanism,single_anchor,True,True,False,2,Longus colli tendinitis,Retropharyngeal calcific tendinitis,False,
MCR_seq200b/340,MCR,ax_mechanism,duplicate_anchor,True,True,False,2,Longus colli tendinitis,Retropharyngeal calcific tendinitis,False,
MCR_seq200b/341,MCR,ax_mechanism,real_views,True,False,False,4,Acute Inflammatory Demyelinating Polyradiculoneuropathy,Guillain-Barré Syndrome,False,
MCR_seq200b/341,MCR,ax_mechanism,role_rotated,True,False,False,4,Acute Inflammatory Demyelinating Polyradiculoneuropathy,Guillain-Barré Syndrome,False,
MCR_seq200b/341,MCR,ax_mechanism,single_anchor,True,False,False,2,Guillain-Barré Syndrome,Acute Inflammatory Demyelinating Polyradiculoneuropathy,False,
MCR_seq200b/341,MCR,ax_mechanism,duplicate_anchor,True,False,False,2,Acute Inflammatory Demyelinating Polyradiculoneuropathy,Guillain-Barré Syndrome,False,
MCR_seq200b/343,MCR,ax_mechanism,real_views,True,False,False,2,Arrhythmogenic Right Ventricular Dysplasia,Cardiac Sarcoidosis,False,
MCR_seq200b/343,MCR,ax_mechanism,role_rotated,True,False,False,2,Arrhythmogenic Right Ventricular Dysplasia,Cardiac Sarcoidosis,False,
MCR_seq200b/343,MCR,ax_mechanism,single_anchor,True,False,False,2,Arrhythmogenic Right Ventricular Dysplasia,Cardiac Sarcoidosis,False,
MCR_seq200b/343,MCR,ax_mechanism,duplicate_anchor,True,False,False,2,Arrhythmogenic Right Ventricular Dysplasia,Cardiac Sarcoidosis,False,
MCR_seq200b/344,MCR,ax_syndrome,real_views,True,True,True,5,Sarcoidosis,Lymphoma,False,
MCR_seq200b/344,MCR,ax_syndrome,role_rotated,True,True,True,5,Sarcoidosis,Lymphoma,False,
MCR_seq200b/344,MCR,ax_syndrome,single_anchor,True,True,True,3,Sarcoidosis,Lymphoma,False,
MCR_seq200b/344,MCR,ax_syndrome,duplicate_anchor,True,True,True,3,Sarcoidosis,Lymphoma,False,
MCR_seq200b/345,MCR,ax_syndrome,real_views,True,True,True,5,Hereditary hypophosphatemic rickets with hypercalciuria,Hypophosphatemic rickets,False,
MCR_seq200b/345,MCR,ax_syndrome,role_rotated,True,True,True,5,Hereditary hypophosphatemic rickets with hypercalciuria,Hypophosphatemic rickets,False,
MCR_seq200b/345,MCR,ax_syndrome,single_anchor,True,False,False,3,Hypophosphatemic rickets,X-linked hypophosphatemia,False,
MCR_seq200b/345,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Hypophosphatemic rickets,X-linked hypophosphatemia,False,
MCR_seq200b/347,MCR,ax_mechanism,real_views,True,False,False,5,Nonfunctioning Pituitary Adenoma,Pituitary Macroadenoma,False,
MCR_seq200b/347,MCR,ax_mechanism,role_rotated,True,False,False,5,Nonfunctioning Pituitary Adenoma,Pituitary Macroadenoma,False,
MCR_seq200b/347,MCR,ax_mechanism,single_anchor,True,False,False,3,Pituitary macroadenoma,,False,
MCR_seq200b/347,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Pituitary macroadenoma,Pituitary apoplexy,False,
MCR_seq200b/352,MCR,ax_modality,real_views,True,False,False,8,Metastatic squamous cell carcinoma,Angiosarcoma,False,
MCR_seq200b/352,MCR,ax_modality,role_rotated,True,False,False,8,Metastatic squamous cell carcinoma,Squamous cell carcinoma,False,
MCR_seq200b/352,MCR,ax_modality,single_anchor,True,False,False,3,Dermatofibrosarcoma protuberans,Metastatic squamous cell carcinoma,False,
MCR_seq200b/352,MCR,ax_modality,duplicate_anchor,True,False,False,3,Metastatic squamous cell carcinoma,Angiosarcoma,False,
MCR_seq200b/354,MCR,ax_mechanism,real_views,True,False,False,4,IgA nephropathy,Alport syndrome,False,
MCR_seq200b/354,MCR,ax_mechanism,role_rotated,True,False,False,4,IgA nephropathy,Alport syndrome,False,
MCR_seq200b/354,MCR,ax_mechanism,single_anchor,True,False,False,3,IgA nephropathy,Alport syndrome,False,
MCR_seq200b/354,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,IgA nephropathy,Alport syndrome,False,
MCR_seq200b/356,MCR,ax_modality,real_views,True,False,False,3,Ewing's Sarcoma,Primitive Neuroectodermal Tumor (PNET),False,
MCR_seq200b/356,MCR,ax_modality,role_rotated,True,False,False,3,Ewing's Sarcoma,Primitive Neuroectodermal Tumor (PNET),False,
MCR_seq200b/356,MCR,ax_modality,single_anchor,True,False,False,2,Ewing's Sarcoma,Solitary Fibrous Tumor,False,
MCR_seq200b/356,MCR,ax_modality,duplicate_anchor,True,False,False,2,Solitary Fibrous Tumor,Ewing's Sarcoma,False,
MCR_seq200b/357,MCR,ax_syndrome,real_views,True,False,False,7,Choroidal melanoma metastasis to the orbit,Choroidal melanoma metastasis,False,
MCR_seq200b/357,MCR,ax_syndrome,role_rotated,True,False,False,7,Choroidal melanoma metastasis to the orbit,Choroidal melanoma metastasis,False,
MCR_seq200b/357,MCR,ax_syndrome,single_anchor,True,False,False,3,Scleral Melanoma Metastasis,Schwannoma,False,
MCR_seq200b/357,MCR,ax_syndrome,duplicate_anchor,True,False,False,3,Scleral Melanoma Metastasis,Cavernous Hemangioma,False,
MCR_seq200b/359,MCR,ax_mechanism,real_views,True,False,False,4,Squamous cell carcinoma,Perianal abscess,False,
MCR_seq200b/359,MCR,ax_mechanism,role_rotated,True,False,False,4,Squamous cell carcinoma,Perianal abscess,False,
MCR_seq200b/359,MCR,ax_mechanism,single_anchor,True,False,False,3,Squamous cell carcinoma,Perianal abscess,False,
MCR_seq200b/359,MCR,ax_mechanism,duplicate_anchor,True,False,False,3,Squamous cell carcinoma,Perianal abscess,False,
MCR_seq200b/362,MCR,ax_syndrome,real_views,True,False,False,6,Tuberculous osteomyelitis,Multidrug-resistant tuberculosis,False,
